Time (s),Voltage (V)
0.006949,0.037422
0.00695,0.037422
0.006951,0.038672
0.006952,0.038672
0.006953,0.034922
0.006954,0.039922
0.006955,0.041172
0.006956,0.037422
0.006957,0.039922
0.006958,0.038672
0.006959,0.037422
0.00696,0.039922
0.006961,0.038672
0.006962,0.039922
0.006963,0.039922
0.006964,0.038672
0.006965,0.039922
0.006966,0.041172
0.006967,0.037422
0.006968,0.037422
0.006969,0.033672
0.00697,0.037422
0.006971,0.039922
0.006972,0.037422
0.006973,0.037422
0.006974,0.038672
0.006975,0.037422
0.006976,0.036172
0.006977,0.037422
0.006978,0.038672
0.006979,0.037422
0.00698,0.034922
0.006981,0.038672
0.006982,0.037422
0.006983,0.037422
0.006984,0.038672
0.006985,0.037422
0.006986,0.038672
0.006987,0.038672
0.006988,0.037422
0.006989,0.038672
0.00699,0.033672
0.006991,0.038672
0.006992,0.036172
0.006993,0.036172
0.006994,0.036172
0.006995,0.036172
0.006996,0.039922
0.006997,0.036172
0.006998,0.033672
0.006999,0.033672
0.007,0.032422
0.007001,0.036172
0.007002,0.034922
0.007003,0.033672
0.007004,0.038672
0.007005,0.037422
0.007006,0.037422
0.007007,0.032422
0.007008,0.036172
0.007009,0.036172
0.00701,0.033672
0.007011,0.034922
0.007012,0.037422
0.007013,0.036172
0.007014,0.034922
0.007015,0.034922
0.007016,0.034922
0.007017,0.033672
0.007018,0.036172
0.007019,0.032422
0.00702,0.037422
0.007021,0.033672
0.007022,0.036172
0.007023,0.031172
0.007024,0.036172
0.007025,0.033672
0.007026,0.033672
0.007027,0.034922
0.007028,0.037422
0.007029,0.034922
0.00703,0.037422
0.007031,0.032422
0.007032,0.034922
0.007033,0.036172
0.007034,0.037422
0.007035,0.034922
0.007036,0.034922
0.007037,0.034922
0.007038,0.032422
0.007039,0.033672
0.00704,0.031172
0.007041,0.033672
0.007042,0.033672
0.007043,0.032422
0.007044,0.034922
0.007045,0.028672
0.007046,0.036172
0.007047,0.032422
0.007048,0.029922
0.007049,0.034922
0.00705,0.034922
0.007051,0.037422
0.007052,0.033672
0.007053,0.034922
0.007054,0.034922
0.007055,0.033672
0.007056,0.034922
0.007057,0.036172
0.007058,0.034922
0.007059,0.036172
0.00706,0.034922
0.007061,0.034922
0.007062,0.032422
0.007063,0.029922
0.007064,0.028672
0.007065,0.034922
0.007066,0.034922
0.007067,0.033672
0.007068,0.034922
0.007069,0.037422
0.00707,0.033672
0.007071,0.032422
0.007072,0.036172
0.007073,0.033672
0.007074,0.034922
0.007075,0.034922
0.007076,0.037422
0.007077,0.033672
0.007078,0.033672
0.007079,0.031172
0.00708,0.038672
0.007081,0.032422
0.007082,0.033672
0.007083,0.033672
0.007084,0.032422
0.007085,0.033672
0.007086,0.031172
0.007087,0.032422
0.007088,0.036172
0.007089,0.036172
0.00709,0.033672
0.007091,0.032422
0.007092,0.036172
0.007093,0.034922
0.007094,0.033672
0.007095,0.032422
0.007096,0.031172
0.007097,0.036172
0.007098,0.029922
0.007099,0.033672
0.0071,0.033672
0.007101,0.034922
0.007102,0.034922
0.007103,0.032422
0.007104,0.033672
0.007105,0.037422
0.007106,0.031172
0.007107,0.034922
0.007108,0.034922
0.007109,0.032422
0.00711,0.033672
0.007111,0.032422
0.007112,0.032422
0.007113,0.033672
0.007114,0.032422
0.007115,0.031172
0.007116,0.033672
0.007117,0.037422
0.007118,0.033672
0.007119,0.033672
0.00712,0.038672
0.007121,0.036172
0.007122,0.036172
0.007123,0.033672
0.007124,0.037422
0.007125,0.037422
0.007126,0.034922
0.007127,0.034922
0.007128,0.029922
0.007129,0.036172
0.00713,0.033672
0.007131,0.029922
0.007132,0.034922
0.007133,0.034922
0.007134,0.034922
0.007135,0.031172
0.007136,0.034922
0.007137,0.036172
0.007138,0.031172
0.007139,0.031172
0.00714,0.032422
0.007141,0.037422
0.007142,0.034922
0.007143,0.032422
0.007144,0.029922
0.007145,0.036172
0.007146,0.036172
0.007147,0.029922
0.007148,0.031172
0.007149,0.032422
0.00715,0.033672
0.007151,0.031172
0.007152,0.034922
0.007153,0.034922
