Time (s),Voltage (V)
0.006776,0.232422
0.006777,0.229922
0.006778,0.229922
0.006779,0.231172
0.00678,0.229922
0.006781,0.231172
0.006782,0.228672
0.006783,0.228672
0.006784,0.228672
0.006785,0.226172
0.006786,0.226172
0.006787,0.226172
0.006788,0.223672
0.006789,0.219922
0.00679,0.223672
0.006791,0.222422
0.006792,0.222422
0.006793,0.221172
0.006794,0.218672
0.006795,0.221172
0.006796,0.218672
0.006797,0.216172
0.006798,0.218672
0.006799,0.214922
0.0068,0.216172
0.006801,0.217422
0.006802,0.214922
0.006803,0.217422
0.006804,0.213672
0.006805,0.213672
0.006806,0.211172
0.006807,0.213672
0.006808,0.211172
0.006809,0.208672
0.00681,0.209922
0.006811,0.207422
0.006812,0.206172
0.006813,0.208672
0.006814,0.209922
0.006815,0.207422
0.006816,0.207422
0.006817,0.203672
0.006818,0.202422
0.006819,0.207422
0.00682,0.203672
0.006821,0.202422
0.006822,0.202422
0.006823,0.198672
0.006824,0.201172
0.006825,0.198672
0.006826,0.202422
0.006827,0.199922
0.006828,0.201172
0.006829,0.193672
0.00683,0.196172
0.006831,0.197422
0.006832,0.196172
0.006833,0.196172
0.006834,0.194922
0.006835,0.197422
0.006836,0.194922
0.006837,0.194922
0.006838,0.194922
0.006839,0.193672
0.00684,0.196172
0.006841,0.189922
0.006842,0.192422
0.006843,0.192422
0.006844,0.191172
0.006845,0.188672
0.006846,0.191172
0.006847,0.193672
0.006848,0.189922
0.006849,0.187422
0.00685,0.192422
0.006851,0.191172
0.006852,0.189922
0.006853,0.184922
0.006854,0.191172
0.006855,0.187422
0.006856,0.188672
0.006857,0.186172
0.006858,0.183672
0.006859,0.182422
0.00686,0.179922
0.006861,0.181172
0.006862,0.187422
0.006863,0.183672
0.006864,0.179922
0.006865,0.181172
0.006866,0.179922
0.006867,0.182422
0.006868,0.182422
0.006869,0.181172
0.00687,0.182422
0.006871,0.182422
0.006872,0.182422
0.006873,0.181172
0.006874,0.181172
0.006875,0.181172
0.006876,0.179922
0.006877,0.181172
0.006878,0.181172
0.006879,0.182422
0.00688,0.178672
0.006881,0.176172
0.006882,0.179922
0.006883,0.177422
0.006884,0.174922
0.006885,0.174922
0.006886,0.176172
0.006887,0.174922
0.006888,0.177422
0.006889,0.172422
0.00689,0.173672
0.006891,0.172422
0.006892,0.173672
0.006893,0.176172
0.006894,0.173672
0.006895,0.172422
0.006896,0.174922
0.006897,0.174922
0.006898,0.172422
0.006899,0.172422
0.0069,0.171172
0.006901,0.171172
0.006902,0.174922
0.006903,0.176172
0.006904,0.173672
0.006905,0.169922
0.006906,0.169922
0.006907,0.172422
0.006908,0.166172
0.006909,0.166172
0.00691,0.172422
0.006911,0.166172
0.006912,0.169922
0.006913,0.166172
0.006914,0.167422
0.006915,0.168672
0.006916,0.171172
0.006917,0.168672
0.006918,0.168672
0.006919,0.168672
0.00692,0.167422
0.006921,0.166172
0.006922,0.168672
0.006923,0.164922
0.006924,0.168672
0.006925,0.163672
0.006926,0.166172
0.006927,0.166172
0.006928,0.168672
0.006929,0.166172
0.00693,0.163672
0.006931,0.167422
0.006932,0.163672
0.006933,0.167422
0.006934,0.163672
0.006935,0.166172
0.006936,0.167422
0.006937,0.163672
0.006938,0.164922
0.006939,0.161172
0.00694,0.161172
0.006941,0.161172
0.006942,0.162422
0.006943,0.166172
0.006944,0.162422
0.006945,0.162422
0.006946,0.161172
0.006947,0.162422
0.006948,0.162422
0.006949,0.162422
0.00695,0.158672
0.006951,0.159922
0.006952,0.161172
0.006953,0.159922
0.006954,0.162422
0.006955,0.161172
0.006956,0.162422
0.006957,0.162422
0.006958,0.157422
0.006959,0.162422
0.00696,0.164922
0.006961,0.161172
0.006962,0.158672
0.006963,0.159922
0.006964,0.162422
0.006965,0.159922
0.006966,0.156172
0.006967,0.159922
0.006968,0.158672
0.006969,0.154922
0.00697,0.157422
0.006971,0.157422
0.006972,0.161172
0.006973,0.157422
0.006974,0.157422
0.006975,0.154922
0.006976,0.156172
0.006977,0.154922
0.006978,0.157422
0.006979,0.156172
0.00698,0.156172
0.006981,0.157422
0.006982,0.158672
0.006983,0.157422
0.006984,0.156172
0.006985,0.153672
0.006986,0.161172
0.006987,0.158672
0.006988,0.157422
0.006989,0.154922
0.00699,0.153672
0.006991,0.159922
0.006992,0.156172
0.006993,0.152422
0.006994,0.156172
0.006995,0.152422
0.006996,0.152422
0.006997,0.153672
0.006998,0.156172
0.006999,0.153672
0.007,0.158672
0.007001,0.154922
0.007002,0.153672
0.007003,0.152422
0.007004,0.154922
0.007005,0.151172
0.007006,0.153672
0.007007,0.152422
0.007008,0.153672
0.007009,0.151172
0.00701,0.151172
0.007011,0.151172
0.007012,0.156172
0.007013,0.151172
0.007014,0.151172
0.007015,0.152422
0.007016,0.153672
0.007017,0.154922
0.007018,0.153672
0.007019,0.151172
0.00702,0.152422
0.007021,0.153672
0.007022,0.149922
0.007023,0.152422
0.007024,0.153672
0.007025,0.149922
0.007026,0.149922
0.007027,0.151172
0.007028,0.153672
0.007029,0.151172
0.00703,0.147422
0.007031,0.151172
0.007032,0.148672
0.007033,0.149922
0.007034,0.149922
0.007035,0.152422
0.007036,0.152422
0.007037,0.151172
0.007038,0.152422
0.007039,0.151172
0.00704,0.147422
0.007041,0.149922
0.007042,0.152422
0.007043,0.152422
0.007044,0.149922
0.007045,0.151172
0.007046,0.148672
0.007047,0.147422
0.007048,0.149922
0.007049,0.146172
0.00705,0.152422
0.007051,0.149922
0.007052,0.146172
0.007053,0.148672
0.007054,0.147422
0.007055,0.151172
0.007056,0.148672
0.007057,0.144922
0.007058,0.146172
0.007059,0.149922
0.00706,0.149922
0.007061,0.144922
0.007062,0.148672
0.007063,0.144922
0.007064,0.146172
0.007065,0.147422
0.007066,0.144922
0.007067,0.147422
0.007068,0.149922
0.007069,0.148672
0.00707,0.147422
0.007071,0.144922
0.007072,0.146172
0.007073,0.143672
0.007074,0.144922
0.007075,0.146172
0.007076,0.147422
0.007077,0.144922
0.007078,0.144922
0.007079,0.147422
0.00708,0.146172
0.007081,0.143672
0.007082,0.147422
0.007083,0.147422
0.007084,0.142422
0.007085,0.146172
0.007086,0.146172
0.007087,0.143672
0.007088,0.146172
0.007089,0.142422
0.00709,0.143672
0.007091,0.146172
0.007092,0.143672
0.007093,0.143672
0.007094,0.143672
0.007095,0.148672
0.007096,0.143672
0.007097,0.143672
0.007098,0.144922
0.007099,0.146172
0.0071,0.141172
0.007101,0.141172
0.007102,0.141172
0.007103,0.142422
0.007104,0.143672
0.007105,0.142422
0.007106,0.143672
0.007107,0.142422
0.007108,0.141172
0.007109,0.143672
0.00711,0.143672
0.007111,0.143672
0.007112,0.142422
0.007113,0.141172
0.007114,0.142422
0.007115,0.144922
0.007116,0.141172
0.007117,0.141172
0.007118,0.142422
0.007119,0.139922
0.00712,0.141172
0.007121,0.141172
0.007122,0.138672
0.007123,0.139922
0.007124,0.142422
0.007125,0.142422
0.007126,0.141172
0.007127,0.141172
0.007128,0.139922
0.007129,0.141172
0.00713,0.139922
0.007131,0.138672
0.007132,0.139922
0.007133,0.142422
0.007134,0.141172
0.007135,0.139922
0.007136,0.142422
0.007137,0.141172
0.007138,0.142422
0.007139,0.142422
0.00714,0.142422
0.007141,0.139922
0.007142,0.138672
0.007143,0.142422
0.007144,0.141172
0.007145,0.139922
0.007146,0.137422
0.007147,0.139922
0.007148,0.141172
0.007149,0.134922
0.00715,0.137422
0.007151,0.137422
0.007152,0.137422
0.007153,0.137422
0.007154,0.138672
0.007155,0.136172
0.007156,0.136172
0.007157,0.134922
0.007158,0.136172
0.007159,0.137422
0.00716,0.138672
0.007161,0.134922
0.007162,0.138672
0.007163,0.136172
0.007164,0.137422
0.007165,0.133672
0.007166,0.137422
0.007167,0.136172
0.007168,0.137422
0.007169,0.136172
0.00717,0.136172
0.007171,0.136172
0.007172,0.136172
0.007173,0.136172
0.007174,0.132422
0.007175,0.134922
0.007176,0.134922
0.007177,0.132422
0.007178,0.136172
0.007179,0.133672
0.00718,0.129922
0.007181,0.133672
0.007182,0.136172
0.007183,0.133672
0.007184,0.133672
0.007185,0.131172
0.007186,0.134922
0.007187,0.132422
0.007188,0.131172
0.007189,0.134922
0.00719,0.131172
0.007191,0.132422
0.007192,0.129922
0.007193,0.129922
0.007194,0.136172
0.007195,0.132422
0.007196,0.133672
0.007197,0.131172
0.007198,0.136172
0.007199,0.129922
0.0072,0.132422
0.007201,0.131172
0.007202,0.132422
0.007203,0.129922
0.007204,0.131172
0.007205,0.131172
0.007206,0.136172
0.007207,0.133672
0.007208,0.134922
0.007209,0.129922
0.00721,0.129922
0.007211,0.131172
0.007212,0.128672
0.007213,0.128672
0.007214,0.129922
0.007215,0.131172
0.007216,0.129922
0.007217,0.129922
0.007218,0.129922
0.007219,0.132422
0.00722,0.129922
0.007221,0.127422
0.007222,0.129922
0.007223,0.133672
0.007224,0.131172
0.007225,0.128672
0.007226,0.132422
0.007227,0.132422
0.007228,0.128672
0.007229,0.129922
0.00723,0.131172
0.007231,0.131172
0.007232,0.131172
0.007233,0.131172
0.007234,0.129922
0.007235,0.131172
0.007236,0.132422
0.007237,0.129922
0.007238,0.131172
0.007239,0.133672
0.00724,0.132422
0.007241,0.129922
0.007242,0.129922
0.007243,0.128672
0.007244,0.129922
0.007245,0.129922
0.007246,0.134922
0.007247,0.134922
0.007248,0.134922
0.007249,0.133672
0.00725,0.129922
0.007251,0.134922
0.007252,0.127422
0.007253,0.132422
0.007254,0.131172
0.007255,0.132422
0.007256,0.134922
0.007257,0.133672
0.007258,0.134922
0.007259,0.133672
0.00726,0.132422
0.007261,0.136172
0.007262,0.131172
0.007263,0.132422
0.007264,0.133672
0.007265,0.133672
0.007266,0.136172
0.007267,0.136172
0.007268,0.137422
0.007269,0.136172
0.00727,0.138672
0.007271,0.134922
0.007272,0.136172
0.007273,0.134922
0.007274,0.138672
0.007275,0.141172
0.007276,0.137422
0.007277,0.138672
0.007278,0.137422
0.007279,0.139922
0.00728,0.139922
0.007281,0.138672
0.007282,0.139922
0.007283,0.138672
0.007284,0.139922
0.007285,0.138672
0.007286,0.143672
0.007287,0.143672
0.007288,0.142422
0.007289,0.141172
0.00729,0.142422
0.007291,0.144922
0.007292,0.142422
0.007293,0.138672
0.007294,0.144922
0.007295,0.144922
0.007296,0.146172
0.007297,0.143672
0.007298,0.146172
0.007299,0.143672
0.0073,0.142422
0.007301,0.143672
0.007302,0.144922
0.007303,0.148672
0.007304,0.151172
0.007305,0.146172
0.007306,0.147422
0.007307,0.144922
0.007308,0.149922
0.007309,0.148672
0.00731,0.149922
0.007311,0.148672
0.007312,0.151172
0.007313,0.148672
0.007314,0.152422
0.007315,0.151172
0.007316,0.153672
0.007317,0.152422
0.007318,0.151172
0.007319,0.151172
0.00732,0.154922
0.007321,0.151172
0.007322,0.154922
0.007323,0.152422
0.007324,0.154922
0.007325,0.153672
0.007326,0.156172
0.007327,0.157422
0.007328,0.157422
0.007329,0.158672
0.00733,0.154922
0.007331,0.158672
0.007332,0.157422
0.007333,0.154922
0.007334,0.158672
0.007335,0.162422
0.007336,0.158672
0.007337,0.153672
0.007338,0.159922
0.007339,0.159922
0.00734,0.162422
0.007341,0.157422
0.007342,0.162422
0.007343,0.162422
0.007344,0.159922
0.007345,0.159922
0.007346,0.161172
0.007347,0.157422
0.007348,0.162422
0.007349,0.159922
0.00735,0.158672
0.007351,0.159922
0.007352,0.158672
0.007353,0.161172
0.007354,0.164922
0.007355,0.158672
0.007356,0.161172
0.007357,0.161172
0.007358,0.164922
0.007359,0.163672
0.00736,0.162422
0.007361,0.163672
0.007362,0.163672
0.007363,0.163672
0.007364,0.163672
0.007365,0.161172
0.007366,0.166172
0.007367,0.162422
0.007368,0.164922
0.007369,0.162422
0.00737,0.164922
0.007371,0.163672
0.007372,0.167422
0.007373,0.164922
0.007374,0.166172
0.007375,0.167422
0.007376,0.167422
0.007377,0.167422
0.007378,0.168672
